feed_id,label,prefcode,prefname,official,feed_page_url,feed_LastUpdate,license_name,fixed_url,feed_url,zip_name,feed_note,feed_version_note
f1003601,群馬県内発着　空港バス（成田空港線）,10,群馬県,1,https://gma.jcld.jp/GMA_OPENDATA/,20210422,CC BY 4.0,1,https://gma.jcld.jp/GMA_OPENDATA/GTFS/gtfs.0003.lim.GMA.zip,gtfs.0003.lim.GMA.zip,日本中央バスの路線を除く,2021/4/1～
f1003701,群馬県内発着　高速バス,10,群馬県,1,https://gma.jcld.jp/GMA_OPENDATA/,20200828,CC BY 4.0,1,https://gma.jcld.jp/GMA_OPENDATA/GTFS/gtfs.0002.express.GMA.zip,gtfs.0002.express.GMA.zip,日本中央バスの路線を除く,2020/8/27～
f1200101,千葉市若葉区泉地域コミュニティバス　さらしなバス,12,千葉県,1,https://www.city.chiba.jp/opendata/index.php#oph1,20191226,CC BY 2.1,1,https://www.city.chiba.jp/toshi/toshi/kotsu/documents/sarashinabus-gtfs.zip,sarashinabus-gtfs.zip,「社会基盤・インフラ・地理」カテゴリに掲載,
f1200102,千葉市若葉区泉地域コミュニティバス　おまごバス,12,千葉県,1,https://www.city.chiba.jp/opendata/index.php#oph1,20191226,CC BY 2.1,1,https://www.city.chiba.jp/toshi/toshi/kotsu/documents/omagobus-gtfs.zip,omagobus-gtfs.zip,「社会基盤・インフラ・地理」カテゴリに掲載,
f1200103,千葉市若葉区泉地域コミュニティバス　いずみバス,12,千葉県,1,https://www.city.chiba.jp/opendata/index.php#oph1,20191226,CC BY 2.1,1,https://www.city.chiba.jp/toshi/toshi/kotsu/documents/izumibus-gtfs.zip,izumibus-gtfs.zip,「社会基盤・インフラ・地理」カテゴリに掲載,
f1200201,京成トランジットバス,12,千葉県,1,https://www.transitbus.co.jp/web/gtfs/gtfs-jp.html,20210105,CC BY 4.0,1,https://www.transitbus.co.jp/web/archive/KeiseiTransitBus_gtfs_jp_20210116.zip,KeiseiTransitBus_gtfs_jp_20210116.zip,,2021/1/16改正
f1202701,館山市　市街地循環バス実証運行,12,千葉県,1,https://www.city.tateyama.chiba.jp/jouhou/page111005.html,20201207,CC BY 4.0,0,https://www.city.tateyama.chiba.jp/files/300356997.zip,300356997.zip,2021/1/5～3/5実証運行,2021/1/5改正
f1202801,我孫子市　あびバス（新木ルート、栄・泉・並木ルート、船戸・台田ルート、布施ルート）,12,千葉県,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.html,20210127,CC BY 4.0,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.files/gtfs_Abibus_other_root.zip,gtfs_Abibus_other_root.zip,,
f1202802,我孫子市　あびバス（根戸ルート）,12,千葉県,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.html,20210127,CC BY 4.0,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.files/gtfs_Abibus_nedo_root.zip,gtfs_Abibus_nedo_root.zip,,
f1202803,我孫子市　アイバス,12,千葉県,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.html,20210217,CC BY 4.0,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.files/gtfs_Aibus.zip,gtfs_Aibus.zip,,
f1301601,板橋区コミュニティバス「りんりんGO」,13,東京都,1,https://www.city.itabashi.tokyo.jp/kusei/profile/kanko/joho/1006732.html,20201214,CC BY 4.0,0,https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/006/732/gtfs_rinringo2020_2021.zip,gtfs_rinringo2020_2021.zip,,
f1301701,渋谷区コミュニティバス「ハチ公バス」,13,東京都,1,https://www.city.shibuya.tokyo.jp/kusei/tokei/opendata/index1.html,20210414,CC BY 4.0,0,https://www.city.shibuya.tokyo.jp/assets/mng/131130_gtfs-jp_hachiko_bus.zip,131130_gtfs-jp_hachiko_bus.zip,,2020/5/7改正（4/1～）
f1400302,横浜市地域交通サポート事業　小雀地区「こすずめ号」,14,神奈川県,1,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/support/unko/kosuzume/kosuzume-bus.html#GTFS,20210125,CC BY 4.0,1,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/saport/unko/kosuzume/kosuzume-bus.files/20210125_kosuzume.zip,20210125_kosuzume.zip,,2021/1/25改正
f1400303,横浜市地域交通サポート事業　旭中央地区「四季めぐり号」,14,神奈川県,1,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/support/unko/asahichuo/asahi-bus.html#GTFS,20200907,CC BY 4.0,1,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/saport/unko/asahichuo/asahi-bus.files/20200901_shikimeguri.zip,20200901_shikimeguri.zip,,2020/9/1改正
f1400602,横須賀市　ハマちゃんバス,14,神奈川県,1,https://www.city.yokosuka.kanagawa.jp/0830/opendata/index.html,20210126,CC BY 4.0,1,https://www.city.yokosuka.kanagawa.jp/0830/opendata/documents/gtfs.zip,gtfs.zip,,
f1500107,上越市　大島区市営バス　旭線,15,新潟県,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,20210315,CC BY 2.1,0,https://www.city.joetsu.niigata.jp/uploaded/attachment/194597.zip,194597.zip,一括ダウンロードファイルあり,2021/4/1改正
f1500108,上越市　大島区市営バス　菖蒲線,15,新潟県,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,20210315,CC BY 2.1,0,https://www.city.joetsu.niigata.jp/uploaded/attachment/194598.zip,194598.zip,一括ダウンロードファイルあり,2021/4/1改正
f1500111,上越市　牧区市営バス　坪山線,15,新潟県,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,20210315,CC BY 2.1,0,https://www.city.joetsu.niigata.jp/uploaded/attachment/194600.zip,194600.zip,一括ダウンロードファイルあり,2021/4/1改正
f1500112,上越市　頸城区市営バス　大池線,15,新潟県,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,20210315,CC BY 2.1,0,https://www.city.joetsu.niigata.jp/uploaded/attachment/194601.zip,194601.zip,一括ダウンロードファイルあり,2021/4/1改正
f1500113,上越市　名立区市営バス　東飛山線,15,新潟県,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,20210315,CC BY 2.1,0,https://www.city.joetsu.niigata.jp/uploaded/attachment/194602.zip,194602.zip,一括ダウンロードファイルあり,2021/4/1改正
f1500115,上越市　牧区市営バス　高谷・平山線,15,新潟県,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,20210315,CC BY 2.1,0,https://www.city.joetsu.niigata.jp/uploaded/attachment/194599.zip,194599.zip,一括ダウンロードファイルあり,2021/4/1新設
f1500201,長岡市　山古志地域クローバーバス　村松線,15,新潟県,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,20210401,CC BY 4.0,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-01.zip,28-01.zip,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,2021/4/1改正
f1500202,長岡市　山古志地域クローバーバス　岩間木線,15,新潟県,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,20210401,CC BY 4.0,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-01.zip,28-01.zip,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,2021/4/1改正
f1500203,長岡市　山古志地域クローバーバス　種苧原線,15,新潟県,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,20210401,CC BY 4.0,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-01.zip,28-01.zip,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,2021/4/1改正
f1500204,長岡市　山古志地域クローバーバス　小松倉線,15,新潟県,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,20210401,CC BY 4.0,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-01.zip,28-01.zip,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,2021/4/1改正
f1500205,長岡市　和島地域乗合タクシー,15,新潟県,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,20210401,CC BY 4.0,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-02.zip,28-02.zip,,2021/4/1改正
f1600101,富山市　まいどはやバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210305,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/43903d9f-1d9c-42f0-bd01-8a5fc1cb828c/download/city-toyama-maidohaya-gtfs.zip,city-toyama-maidohaya-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600102,富山市　呉羽いきいきバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210326,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/26db7690-aa7e-41b2-8596-0d8bdcd5c885/download/city-toyama-kureha-gtfs.zip,city-toyama-kureha-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600103,富山市　水橋ふれあいコミュニティバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210326,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/ff01c4dd-14e7-4dbc-acea-09bff6b7d40e/download/city-toyama-mizuhashi-gtfs.zip,city-toyama-mizuhashi-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600104,富山市　婦中コミュニティバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210326,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/61a024ce-a377-4dd3-a3c0-b46183896597/download/city-toyama-fuchu-gtfs.zip,city-toyama-fuchu-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600105,富山市　八尾コミュニティバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210326,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/927992fb-e889-43cb-aa55-3bc3cab2e0aa/download/city-toyama-yatsuo-gtfs.zip,city-toyama-yatsuo-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600106,富山市　大山コミュニティバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210330,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/378bcf3e-8f32-477a-857d-2d3917b6e84d/download/city-toyama-oyama-gtfs.zip,city-toyama-oyama-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600107,富山市　山田コミュニティバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210326,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/665ab7b2-e434-4a4a-8175-32a433b60008/download/city-toyama-yamada-gtfs.zip,city-toyama-yamada-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600109,富山市　堀川南地域コミュニティバス,16,富山県,1,https://opdt.city.toyama.lg.jp/dataset/toyamacity-bus-gtfs-jp,20210326,CC 0,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/5cb228a9-8a44-4db5-bbe5-3dcbabf1c1f6/download/city-toyama-horikawaminami-gtfs.zip,city-toyama-horikawaminami-gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600201,高岡市　高岡市公営バス（福岡地域）,16,富山県,1,https://www.city.takaoka.toyama.jp/joho/shise/opendata/kotsu.html,20210311,CC 0,0,https://www.city.takaoka.toyama.jp/joho/shise/opendata/documents/city_takaoka_gtfs.zip,city_takaoka_gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600301,射水市　きときとバス,16,富山県,1,https://www.city.imizu.toyama.jp/guide/svGuideDtl.aspx?servno=25068,20210325,CC 0,0,https://www.city.imizu.toyama.jp/appupload/EDIT/097/097141.zip,097141.zip,富山県オープンデータポータルサイトにリンク掲載あり,
f1600401,魚津市　予約式あいのりタクシー おもてなし魚津直行便,16,富山県,1,https://www.city.uozu.toyama.jp/guide/svGuideDtl.aspx?servno=14385,20210322,CC 0,0,https://www.city.uozu.toyama.jp/contents/busdata/city_uozu_ainori_gtfs.zip,city_uozu_ainori_gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/3/13～
f1600402,魚津市　魚津市民バス,16,富山県,1,https://www.city.uozu.toyama.jp/guide/svGuideDtl.aspx?servno=14385,20210322,CC 0,0,https://www.city.uozu.toyama.jp/contents/busdata/city_uozu_shimin_gtfs.zip,city_uozu_shimin_gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600601,滑川市　のる my car,16,富山県,1,https://www.city.namerikawa.toyama.jp/soshiki/4/opendata/bus.html,20200521,CC 0,1,https://www.city.namerikawa.toyama.jp/material/files/group/10/city_namerikawa_gtfs.zip,city_namerikawa_gtfs.zip,・富山県オープンデータポータルサイトにリンク掲載あり;・毎年6月更新予定,2020/6/1改正
f1600701,黒部市　市内路線バス（石田三日市線・愛本コミュニティタクシー）,16,富山県,1,https://www.city.kurobe.toyama.jp/category/page.aspx?servno=10951,20210401,CC 0,1,https://www.city.kurobe.toyama.jp/attach/EDIT/027/027785.zip,027785.zip,富山県オープンデータポータルサイトにリンク掲載あり,2020/4/1改正
f1600702,黒部市　市内路線バス（新幹線生地線）,16,富山県,1,https://www.city.kurobe.toyama.jp/category/page.aspx?servno=10951,20210401,CC 0,1,https://www.city.kurobe.toyama.jp/attach/EDIT/027/027784.zip,027784.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1600801,砺波市　砺波市営バス,16,富山県,1,http://opendata.pref.toyama.jp/dataset/city_tonami_gtfs,20210422,CC 0,1,http://opendata.pref.toyama.jp/files/city_tonami_gtfs.zip,city_tonami_gtfs.zip,,2021/4/1改正
f1600901,小矢部市　小矢部市営バス（メルバス・乗合タクシー）,16,富山県,1,http://www.city.oyabe.toyama.jp/soshiki/soumubu/soumuka/opendata/1551664952101.html,20200226,CC 0,0,http://www.city.oyabe.toyama.jp/ikkrwebBrowse/material/files/group/3/bus20200214.zip,bus20200214.zip,富山県オープンデータポータルサイトにリンク掲載あり,
f1601001,南砺市　なんバス（南砺市営バス）,16,富山県,1,https://www.city.nanto.toyama.jp/cms-sypher/www/secfolder/johoseisaku/tokei_top.htm,20210422,CC 0,0,http://www.city.nanto.toyama.jp/cms-sypher/www/secfolder/johoseisaku/GTFS/gtfs20210422.zip,gtfs20210422.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1601101,上市町　上市町営バス,16,富山県,1,https://www.town.kamiichi.toyama.jp/guide/svGuideDtl.aspx?servno=3607,20210310,CC 0,0,https://www.town.kamiichi.toyama.jp/attach/EDIT/009/009664.zip,009664.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1601201,立山町　立山町営バス,16,富山県,1,https://www.town.tateyama.toyama.jp/pub/guide/svGuideDtl.aspx?servno=6016,20210317,CC 0,0,https://www.town.tateyama.toyama.jp/attach/EDIT/010/010174.zip,010174.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/4/1改正
f1601301,入善町　入善町営バス「のらんマイ・カー」,16,富山県,1,https://www.town.nyuzen.toyama.jp/gyosei/chosei/joho/2611.html,20210201,CC 0,1,https://www.town.nyuzen.toyama.jp/material/files/group/3/town_nyuzen_noran_gtfs.zip,town_nyuzen_noran_gtfs.zip,富山県オープンデータポータルサイトにリンク掲載あり,(URL変更)
f1601302,入善町　入善新幹線ライナー,16,富山県,1,https://www.town.nyuzen.toyama.jp/chose/johoseisaku/opendate.html,20190821,CC 0,1,https://www.town.nyuzen.toyama.jp/chose/johoseisaku/documents/town_nyuzen_liner_gtfs.zip,town_nyuzen_liner_gtfs.zip,・2020/10/1～運休中につき更新休止;・富山県オープンデータポータルサイトにリンク掲載あり,（2020/10/1運休中）
f1601401,朝日町　あさひまちバス,16,富山県,1,https://www.town.asahi.toyama.jp/soshiki/somu/opendata.html,20210310,CC 0,0,https://www.town.asahi.toyama.jp/ikkrwebBrowse/material/files/group/4/town_asahi_gtfs_r030315.zip,town_asahi_gtfs_r030315.zip,富山県オープンデータポータルサイトにリンク掲載あり,2021/3/15改正
f1601501,富山地鉄バス（富山地方鉄道）,16,富山県,1,http://opendata.pref.toyama.jp/dataset/chitetsu_gtfs,20210326,CC 0,1,http://opendata.pref.toyama.jp/files/chitetsu_gtfs.zip,chitetsu_gtfs.zip,富山地鉄北斗バス含む,2021/4/1改正
f1601502,富山地鉄バス　富山港線フィーダーバス,16,富山県,1,http://opendata.pref.toyama.jp/dataset/chitetsu_feeder_gtfs,20200317,CC 0,1,http://opendata.pref.toyama.jp/files/chitetsu_feeder_gtfs.zip,chitetsu_feeder_gtfs.zip,富山ライトレールとの合併により富山地鉄運行に切り替え;富山地鉄一般路線データと統合（2021/3/26）,
f1601601,西日本ジェイアールバス　名金線,16,富山県,1,http://opendata.pref.toyama.jp/dataset/nishinihonjr_gtfs,20200318,CC 0,1,http://opendata.pref.toyama.jp/files/nishinihonjr_gtfs.zip,nishinihonjr_gtfs.zip,,
f1601701,加越能バス　一般路線,16,富山県,1,http://opendata.pref.toyama.jp/dataset/kaetsunou_gtfs_ippan,20210326,CC 0,1,http://opendata.pref.toyama.jp/files/kaetsunou_gtfs_ippan.zip,kaetsunou_gtfs_ippan.zip,,2021/4/1改正
f1601702,加越能バス　世界遺産バス,16,富山県,1,http://opendata.pref.toyama.jp/dataset/kaetsunou_gtfs_sekaiisan,20200528,CC 0,1,http://opendata.pref.toyama.jp/files/kaetsunou_gtfs_sekaiisan.zip,kaetsunou_gtfs_sekaiisan.zip,,2020/6/1改正
f1601703,加越能バス　瑞龍寺線シャトルバス,16,富山県,1,http://opendata.pref.toyama.jp/dataset/kaetsunou_gtfs_zuiryuji,20210326,CC 0,1,http://opendata.pref.toyama.jp/files/kaetsunou_gtfs_zuiryuji.zip,kaetsunou_gtfs_zuiryuji.zip,,2021/4/1改正（運休）
f1601704,加能越バス　氷見市街地周遊バス,16,富山県,1,http://opendata.pref.toyama.jp/dataset/kaetsunou_gtfs_himi,20210326,CC 0,1,http://opendata.pref.toyama.jp/files/kaetsunou_gtfs_himi.zip,kaetsunou_gtfs_himi.zip,,
f1700101,能美市　のみバス,17,石川県,1,https://www.city.nomi.ishikawa.jp/www/contents/1001000000402/index.html,20210401,CC BY 4.0,0,https://www.city.nomi.ishikawa.jp/www/contents/1001000000402/simple/GTFSnomi2021.zip,GTFSnomi2021.zip,,2021/4/1改正
f1700201,野々市市　のっティ・のんキー,17,石川県,1,https://www.city.nonoichi.lg.jp/soshiki/10/155.html,20210430,CC BY 4.0,1,https://www.city.nonoichi.lg.jp/img/opendata/notty_current.zip,notty_current.zip,,2021/4/1改正
f1700301,小松市内路線バス・コミュニティバス「こまち」,17,石川県,1,https://www.city.komatsu.lg.jp/shiseijoho/16/1/8551.html,20190801,CC BY 4.0,0,https://www.city.komatsu.lg.jp/material/files/group/3/172031_19_bus_gtfsdata.zip,172031_19_bus_gtfsdata.zip,,
f1700401,志賀町コミュニティバス（しかばす）,17,石川県,1,https://www.town.shika.lg.jp/jouhou/contents/shikatown-opendata-Library.html,20210208,CC BY 4.0,0,https://www.town.shika.lg.jp/data/open/cnt/3/4031/1/GTFSshika2020.zip?20210217144114,GTFSshika2020.zip,,
f1700501,珠洲市営バス　三崎線,17,石川県,1,https://www.city.suzu.lg.jp/soumu/opendata_index.html,20200813,CC BY 2.1,0,https://www.city.suzu.lg.jp/data/open/cnt/3/2185/1/gtfs_MisakiLine.zip,gtfs_MisakiLine.zip,,
f1700502,珠洲市営バス　小屋線,17,石川県,1,https://www.city.suzu.lg.jp/soumu/opendata_index.html,20200813,CC BY 2.1,0,https://www.city.suzu.lg.jp/data/open/cnt/3/2185/1/gtfs_OyaLine.zip,gtfs_OyaLine.zip,,
f1700503,珠洲市営バス　若山線,17,石川県,1,https://www.city.suzu.lg.jp/soumu/opendata_index.html,20200813,CC BY 2.1,0,https://www.city.suzu.lg.jp/data/open/cnt/3/2185/1/gtfs_WakayamaLine.zip,gtfs_WakayamaLine.zip,,
f1700504,珠洲市営バス　まちなかバス すずらん,17,石川県,1,https://www.city.suzu.lg.jp/soumu/opendata_index.html,20200813,CC BY 2.1,0,https://www.city.suzu.lg.jp/data/open/cnt/3/2185/1/gtfs_SuzuranLine.zip,gtfs_SuzuranLine.zip,,
f1700601,羽咋市　市内循環バス「るんるんバス」,17,石川県,1,https://www.city.hakui.lg.jp/shiseijouhou/hakuishinoshiseijyouhou/2/8198.html,20210428,CC BY 4.0,1,https://www.city.hakui.lg.jp/material/files/group/1/rosen_bus.zip,rosen_bus.zip,,2017/7/1改正
f1701501,かほく市営バス,17,石川県,1,http://www.city.kahoku.ishikawa.jp/www/01/101/006/017/index_16051.html,20210324,CC BY 4.0,0,http://www.city.kahoku.ishikawa.jp/www/01/101/006/017/16051/00016235001.zip,00016235001.zip,,2021/4/1改正
f1701502,かほく市福祉巡回バス,17,石川県,1,http://www.city.kahoku.ishikawa.jp/www/01/101/006/017/index_16051.html,20210324,CC BY 4.0,0,http://www.city.kahoku.ishikawa.jp/www/01/101/006/017/16051/00016235002.zip,00016235002.zip,,2021/4/1改正
f1800101,鯖江市　つつじバス,18,福井県,1,http://data.city.sabae.lg.jp/,20210423,CC BY 4.0,1,https://www.city.sabae.fukui.jp/xml/gtfs/gtfs_sabae.zip,gtfs_sabae.zip,・Web APIリアルタイムデータ配信あり;・リンクデータ（LOD）あり（odp.jig.jp）,2021/4/1改正
f1800201,福井市　海岸地域バス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210331,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/kaigan_bus.zip,kaigan_bus.zip,,2021/4/1～
f1800202,福井市　清水地域バス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210331,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/simizu_bus.zip,simizu_bus.zip,,2021/4/1～
f1800203,福井市　コミュニティバスすまいる,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20191106,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/smile_bus.zip,smile_bus.zip,,
f1800204,福井市　乗合タクシー　高屋・本郷ルート,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200824,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/noriaitaxi.zip,noriaitaxi.zip,,
f1800205,福井市　コミュニティバスOKABO,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200824,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/okabo_bus.zip,okabo_bus.zip,,
f1800206,福井市　ふくふく号・鶉山バス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210331,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/uzura_bus.zip,uzura_bus.zip,,2021/4/1～
f1800207,福井市　酒生いきいきバス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210331,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/sakou_bus.zip,sakou_bus.zip,,2021/4/1～
f1800208,福井市　殿下かじかポッポー,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20191106,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/tengakajika_bus.zip,tengakajika_bus.zip,,
f1800209,福井市　日新さんさんバス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200824,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/nishin_bus.zip,nishin_bus.zip,,
f1800210,福井市　美山地域バス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210331,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/miyama_bus.zip,miyama_bus.zip,,2021/4/1～
f1800211,福井市　森田地区コミュニティバス「もりたん」,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200824,CC BY 2.1,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/moritan_bus.zip,moritan_bus.zip,,
f1800301,坂井市　ぐるっと坂井,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200827,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/sakaisi_bus.zip,sakaisi_bus.zip,,
f1800401,大野市　まちなか循環バス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200824,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/onosi_machinaka_bus.zip,onosi_machinaka_bus.zip,,
f1800402,大野市　市営バス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200824,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/onoshiei_bus.zip,onoshiei_bus.zip,,
f1800501,越前市　市民バス「のろっさ」,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20201126,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/echizensi_bus.zip,echizensi_bus.zip,,2020/4/1～
f1800601,美浜町コミュニティバス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200319,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/mihama_bus.zip,mihama_bus.zip,,
f1800701,若狭町　町営バス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200824,CC BY 2.1,1,http://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/wakasa_bus.zip,wakasa_bus.zip,,
