feed_id,label,prefcode,prefname,official,feed_page_url,feed_LastUpdate,fixed_url,license_name,feed_url,feed_note,feed_version_note
f4200201,軍艦島上陸周遊クルーズ,42,長崎県,1,https://data.bodik.jp/dataset/420000_yamasa-gunkanjima,20190806,0,CC BY 4.0,http://data.bodik.jp/dataset/c507ab86-fa09-4ee6-91cd-d0a865a31229/resource/54ebdbe4-63ae-4f04-b2a3-094f9a04aee0/download/2019-04-22gunkanjima.zip,,
f4200301,長崎県営バス,42,長崎県,1,https://www.keneibus.jp/local/OpenData/,20210301,0,CC BY 4.0,https://www.keneibus.jp/fs/3/8/6/9/_/gtfs.zip,2021/1/13～ CC BY化,2021/3/1改正
f4200401,五島産業汽船 鯛ノ浦～長崎航路,42,長崎県,1,https://data.bodik.jp/dataset/420000_tainoura-nagasakikouro,20191114,0,CC BY 4.0,http://data.bodik.jp/dataset/80da3e1f-5e26-4b85-a9f1-61fa560b91b1/resource/5acda669-d9be-4610-9df0-0d82a098b579/download/gtfs2019.11.14.zip,,
f4300101,九州産交バス・産交バス,43,熊本県,1,https://km.bus-vision.jp/kumamoto/view/opendataKuma.html,20210302,1,CC BY 4.0,http://km.bus-vision.jp/gtfs/sankobus/gtfsFeed,,2021/3/2～
f4300201,熊本電鉄バス,43,熊本県,1,https://km.bus-vision.jp/kumamoto/view/opendataKuma.html,20210223,1,CC BY 4.0,http://km.bus-vision.jp/gtfs/dentetsu/gtfsFeed,,2021/2/23～
f4300301,熊本バス,43,熊本県,1,https://km.bus-vision.jp/kumamoto/view/opendataKuma.html,20210226,1,CC BY 4.0,http://km.bus-vision.jp/gtfs/kumabus/gtfsFeed,,2021/2/26～
f4300401,熊本都市バス,43,熊本県,1,https://km.bus-vision.jp/kumamoto/view/opendataKuma.html,20210103,1,CC BY 4.0,http://km.bus-vision.jp/gtfs/kumabus/gtfsFeed,,2021/1/3～
f4400100,中津市コミュニティバス,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20191011,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/GTFS_Nakatsu_city.zip,路線別ファイルあり,
f4400101,中津市コミュニティバス　中津地域　三保線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/N01_Miho.zip,一括ダウンロードファイルあり,
f4400103,中津市コミュニティバス　三光地域　西秣線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/S01_Magusa.zip,一括ダウンロードファイルあり,
f4400104,中津市コミュニティバス　本耶馬渓地域　屋形コース,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/H01_Yakata.zip,一括ダウンロードファイルあり,
f4400105,中津市コミュニティバス　本耶馬渓地域　東谷コース,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/H02_East_Valley.zip,一括ダウンロードファイルあり,
f4400106,中津市コミュニティバス　本耶馬渓地域　西谷コース,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/H03_West_Valley.zip,一括ダウンロードファイルあり,
f4400107,中津市コミュニティバス　耶馬溪地域　川原口線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y010_Kawaraguchi.zip,一括ダウンロードファイルあり,
f4400108,中津市コミュニティバス　耶馬溪地域　城井線（小友田行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y041_Kii_for_Otomoda.zip,一括ダウンロードファイルあり,
f4400109,中津市コミュニティバス　耶馬溪地域　城井線（木ノ子行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y042_Kii_for_Kinoko.zip,一括ダウンロードファイルあり,
f4400110,中津市コミュニティバス　耶馬溪地域　城井線（福土行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y043_Kii_for_Fukutsuchi.zip,一括ダウンロードファイルあり,
f4400111,中津市コミュニティバス　耶馬溪地域　樋山路鎌城線（樋山路行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y031_Hiyamaji_Kamagi_for_Hiyamaji.zip,一括ダウンロードファイルあり,
f4400112,中津市コミュニティバス　耶馬溪地域　樋山路鎌城線（鎌城行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y032_Hiyamaji_Kamagi_for_Kamagi.zip,一括ダウンロードファイルあり,
f4400113,中津市コミュニティバス　耶馬溪地域　深耶馬東線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y070_Shin-Yaba_East.zip,一括ダウンロードファイルあり,
f4400114,中津市コミュニティバス　耶馬溪地域　深耶馬西線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y080_Shin-Yaba_West.zip,一括ダウンロードファイルあり,
f4400115,中津市コミュニティバス　耶馬溪地域　上ノ川内柾木線（柾木行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y021_Kaminogouchi_Masaki_for_Masaki.zip,一括ダウンロードファイルあり,
f4400116,中津市コミュニティバス　耶馬溪地域　上ノ川内柾木線（上ノ川内行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y022_Kaminogouchi_Masaki_for_Kaminogouchi.zip,一括ダウンロードファイルあり,
f4400117,中津市コミュニティバス　耶馬溪地域　大島台金吉線（金吉行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y051_Ohshimadai_Kanayoshi_for_Kanayoshi.zip,一括ダウンロードファイルあり,
f4400118,中津市コミュニティバス　耶馬溪地域　大島台金吉線（大島台行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y052_Ohshimadai_Kanayoshi_for_Ohshimadai.zip,一括ダウンロードファイルあり,
f4400119,中津市コミュニティバス　耶馬溪地域　大島伊福線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y060_Ohshima_Ifuku.zip,一括ダウンロードファイルあり,
f4400120,中津市コミュニティバス　耶馬溪地域　山移北線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y090_Yamautsuri_North.zip,一括ダウンロードファイルあり,
f4400121,中津市コミュニティバス　耶馬溪地域　山移南線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y100_Yamautsuri_South.zip,一括ダウンロードファイルあり,
f4400122,中津市コミュニティバス　耶馬溪地域　津民線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y110_Tsutami.zip,一括ダウンロードファイルあり,
f4400123,中津市コミュニティバス　耶馬溪地域　裏耶馬渓線（柿坂行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y121_Urayabakei_for_Kakisaka.zip,一括ダウンロードファイルあり,
f4400124,中津市コミュニティバス　耶馬溪地域　裏耶馬渓線（樋山路行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y122_Urayabakei_for_Hiyamaji.zip,一括ダウンロードファイルあり,
f4400125,中津市コミュニティバス　耶馬溪地域　裏耶馬渓線（金吉行）,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/Y123_Urayabakei_for_Kanayoshi.zip,一括ダウンロードファイルあり,
f4400127,中津市コミュニティバス　山国地域　槻木線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/YK01_Tsukinoki.zip,一括ダウンロードファイルあり,
f4400128,中津市コミュニティバス　山国地域　所小野線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/YK02_Tokoro-ono.zip,一括ダウンロードファイルあり,
f4400129,中津市コミュニティバス　山国地域　市平・奥谷線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/YK03_Ichibira_Okudani.zip,一括ダウンロードファイルあり,
f4400130,中津市コミュニティバス　山国地域　長尾野線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/YK04_Nagaono.zip,一括ダウンロードファイルあり,
f4400131,中津市コミュニティバス　山国地域　フケ原・大石峠線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/YK05_Fukebaru_Ohishitohge.zip,一括ダウンロードファイルあり,
f4400132,中津市コミュニティバス　山国地域　両宮線,44,大分県,1,https://www.city-nakatsu.jp/doc/2019072300060/,20190731,1,CC BY 4.0,https://www.city-nakatsu.jp/doc/2019072300060/file_contents/YK06_Moromiya.zip,一括ダウンロードファイルあり,
f4500101,串間市コミュニティバス「よかバス」,45,宮崎県,1,https://data.bodik.jp/dataset/452076_busgtfs,20200407,0,CC BY 4.0,http://data.bodik.jp/dataset/d5659d4a-50f5-4c00-8e7e-cb79fd9e780c/resource/c0f1ede0-ed21-4cf5-b915-2a5265c8bf89/download/2020.4.1.zip,,2020/4/1改正
f4500201,高千穂町ふれあいバス,45,宮崎県,1,https://data.bodik.jp/dataset/454419_r9-1,20190904,1,CC BY 4.0,http://data.bodik.jp/dataset/617ca718-e307-4ed5-8979-29bc0093833c/resource/69c7267f-a506-4218-a065-30b191a1ece0/download/gtfsjp.zip,,
f4500801,延岡市コミュニティバス・乗合タクシー「さわやか号」,45,宮崎県,1,https://data.bodik.jp/dataset/452033_bus-taxi,20201214,0,CC BY 4.0,https://data.bodik.jp/dataset/6089397a-8bb5-409b-94e2-f579450207ac/resource/2bcef726-46d5-4721-852f-01d95db04bf5/download/gtfs-jp.zip,,2020/7/1改正
f4600101,マルエーフェリー　鹿児島航路　フェリーあけぼの,46,鹿児島県,1,https://www.ottop.databed.org/transitfeed/5340001010554,20210105,0,CC BY 4.0,https://www.ottop.databed.org/transitfeed/5340001010554,zipファイル名不定（agency_id＋ダウンロード日時）,2021/1/5～
f4600201,マリックスライン　クイーンコーラルプラス・クイーンコーラル８,46,鹿児島県,1,https://www.ottop.databed.org/transitfeed/9340001004024,20200221,0,CC BY 4.0,https://www.ottop.databed.org/transitfeed/9340001004024,zipファイル名不定（agency_id＋ダウンロード日時）,
f4600301,鹿児島市営バス,46,鹿児島県,1,https://www.city.kagoshima.lg.jp/ict/opendata.html,20201204,0,CC BY 4.0,https://www.city.kagoshima.lg.jp/ict/documents/3-30_bus-kagoshimacity-kagoshima-jp_20201201.zip,,2020/12/1改正
f4700102,やんばる急行バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/1360003007856,20201222,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/1360003007856,・自社公式サイトに掲載あり;・zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/23～
f4700202,沖縄エアポートシャトルLLP,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/360005005779,20210204,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/360005005779,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/4～
f4700301,与那国生活路線バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/7000020473821,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/7000020473821,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/30～
f4700401,中央交通（宮古島営業所）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/7360001012745,20201025,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/7360001012745,zipファイル名不定（agency_id＋ダウンロード日時）,2020/10/25～
f4700501,八重山観光フェリー,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/6360001013190,20210131,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/6360001013190,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/1～
f4700601,合名会社大神海運,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/6360003005178,20200927,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/6360003005178,zipファイル名不定（agency_id＋ダウンロード日時）,2020/9/27～
f4700701,多良間村有償バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/4000020473758,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/4000020473758,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/30～
f4700801,多良間海運,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2360003005256,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2360003005256,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/30～
f4700901,宮古協栄バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/7360003005301,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/7360003005301,zipファイル名不定（agency_id＋ダウンロード日時）,2021/1/4～
f4701001,カリー観光,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/3360002008754,20210121,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/3360002008754,zipファイル名不定（agency_id＋ダウンロード日時）,2021/1/22～
f4701101,東バス（東運輸）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/9360001013023,20201226,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/9360001013023,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/29～
f4701201,由布島　水牛車,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/9360001013238,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/9360001013238,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/31～
f4701301,福山海運,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5360003005096,20201228,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5360003005096,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/31～
f4701401,船浮海運,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/1360002020959,20210227,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/1360002020959,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/27～
f4701501,西表島交通,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2360001013046,20200925,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2360001013046,zipファイル名不定（agency_id＋ダウンロード日時）,2020/9/26～
f4701601,安栄観光,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/4360002020964,20210128,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/4360002020964,zipファイル名不定（agency_id＋ダウンロード日時）,2021/1/28～
f4701701,八千代バス・タクシー,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5360001014132,20201229,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5360001014132,zipファイル名不定（agency_id＋ダウンロード日時）,2021/1/4～
f4701801,共和バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/9360003005217,20201229,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/9360003005217,zipファイル名不定（agency_id＋ダウンロード日時）,2021/1/4～
f4701901,浦内川観光,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/1360003005018,20200401,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/1360003005018,zipファイル名不定（agency_id＋ダウンロード日時）,2020/4/1改正
f4702001,平安座総合開発,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/1360001007585,20201226,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/1360001007585,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/29～
f4702101,伊是名村　フェリーいぜな尚円,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5000020473600,20201226,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5000020473600,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/28～
f4702201,南城市　Nバス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/3000020472158,20201201,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/3000020472158,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/1～
f4702301,国頭村　村営バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5000020473014,20200924,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5000020473014,zipファイル名不定（agency_id＋ダウンロード日時）,2020/9/24～
f4702401,東村コミュニティバス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/4000020473031,20210227,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/4000020473031,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/28～
f4702501,北中城村　グスクめぐりん（観光周遊バス実証実験）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5000020473278,20200917,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5000020473278,zipファイル名不定（agency_id＋ダウンロード日時）,2020/9/1～
f4702601,伊平屋村コミュニティバス・フェリーいへや,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/9000020473596,20201226,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/9000020473596,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/28～
f4702701,読谷村コミュニティバス（鳳バス）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/7000020473243,20200513,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/7000020473243,zipファイル名不定（agency_id＋ダウンロード日時）,2020/5/15～
f4702801,中城村　護佐丸バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5000020473286,20210228,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5000020473286,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/28～
f4702901,久米島町　町営バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/4000020473618,20210304,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/4000020473618,zipファイル名不定（agency_id＋ダウンロード日時）,2021/3/1～
f4703001,東陽バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2360001015810,20210227,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2360001015810,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/27～
f4703101,沖縄市循環バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5000020472115,20200331,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5000020472115,zipファイル名不定（agency_id＋ダウンロード日時）,2020/4/1改正
f4703201,座間味村　クイーンざまみ・フェリーざまみ・村営バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2000020473545,20210227,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2000020473545,・zipファイル名不定（agency_id＋ダウンロード日時）;・村内船除く,2021/2/27～
f4703301,渡嘉敷村　フェリーとかしき・マリンライナーとかしき,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2000020473537,20210227,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2000020473537,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/27～
f4703401,北谷町コミュニティバス（C-BUS）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/6000020473260,20200305,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/6000020473260,zipファイル名不定（agency_id＋ダウンロード日時）,
f4703501,フェリー粟国・コミュニティバス アニー号,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2000020473553,20210227,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2000020473553,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/27～
f4703601,糸満市　いとちゃんmini国吉線（定期運行）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5000020472107,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5000020472107,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/30～
f4703701,沖縄バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2360001000457,20210226,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2360001000457,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/27～
f4703801,伊江島観光バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/7360001012407,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/7360001012407,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/30～
f4703901,水納海運,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/8360003004772,20201226,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/8360003004772,zipファイル名不定（agency_id＋ダウンロード日時）,2020/12/29～
f4704001,とかしき観光バス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/1360003002626,20210227,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/1360003002626,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/27～
f4704101,久高島フェリー,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/2360003002575,20200924,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/2360003002575,zipファイル名不定（agency_id＋ダウンロード日時）,2020/9/24～
f4704201,久米商船,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/4360001000835,20200401,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/4360001000835,zipファイル名不定（agency_id＋ダウンロード日時）,
f4704301,伊江村　カーフェリー（いえしま・ぐすく）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5000020473154,20201230,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5000020473154,zipファイル名不定（agency_id＋ダウンロード日時）,2020/8/21～
f4704401,ゆいレール（沖縄都市モノレール）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/4360001000447,20210128,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/4360001000447,zipファイル名不定（agency_id＋ダウンロード日時）,2021/1/28～
f4704601,第一マリンサービス,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/5290801024676,20201125,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/5290801024676,zipファイル名不定（agency_id＋ダウンロード日時）,
f4704701,東京バス（沖縄営業所）,47,沖縄県,1,https://www.ottop.databed.org/transitfeed/7011501003070,20210226,0,CC BY 4.0,https://api3.ottop.org/download/gtfs/ooXuXei4op7y/7011501003070,zipファイル名不定（agency_id＋ダウンロード日時）,2021/2/26～
f9000101,神戸市営地下鉄（Code for Kobe）,28,兵庫県,0,https://github.com/codeforkobe/kobe-transit,20170816,1,CC BY-SA 3.0,https://codeforkobe.github.io/kobe-transit/kobe_subway_gtfs.zip,神戸市オープンデータ使用,
f9000201,函館市電（個人作成版）,01,北海道,0,https://github.com/tshimada291/hakodateshiden,20180422,1,CC BY-SA 3.0,https://tshimada291.github.io/hakodateshiden/hakodate_shiden_gtfs.zip,・個人作成（函館市オープンデータ使用）;・更新終了,
f9000301,金沢ふらっとバス（個人作成版）,17,石川県,0,https://github.com/tshimada291/kanazawa_flatbus_GTFS,20180422,1,CC BY 4.0,https://tshimada291.github.io/kanazawa_flatbus_GTFS/flatbus_gtfs.zip,個人作成（金沢市オープンデータ使用）,
f9000401,珠洲市営バス（個人作成版）,17,石川県,0,https://github.com/tshimada291/suzucity_GTFS,20180422,1,CC BY 2.1,https://tshimada291.github.io/suzucity_GTFS/suzucity_gtfs.zip,個人作成（珠洲市オープンデータ使用）,
f9000501,つつじバス（個人作成版）,18,福井県,0,https://github.com/tshimada291/tsutsujibusGTFS,20180528,1,CC BY 2.1,https://tshimada291.github.io/tsutsujibusGTFS/tsutsujibus-gtfs.zip,個人作成（鯖江市オープンデータ使用）,
f9000601,なかま号（個人作成版）,18,福井県,0,https://github.com/tshimada291/fukui_ikedaGTFS,20180422,1,CC BY 2.1,https://tshimada291.github.io/fukui_ikedaGTFS/fukui_ikeda_gtfs.zip,個人作成（福井県池田町オープンデータ使用）,
f9000701,福岡市地下鉄（個人作成版）,40,福岡県,0,https://github.com/kuwayamamasayuki/GTFS-FukuokaCitySubway,20190331,1,CC BY 4.0,https://github.com/kuwayamamasayuki/GTFS-FukuokaCitySubway/raw/master/FukuokaCitySubway-20190316.zip,個人作成（福岡市オープンデータ使用）,
f9000901,日本交通（個人作成版）,31,鳥取県,0,https://github.com/toyotamakenkyusyo/gtfs,20201205,1,CC 0,https://github.com/toyotamakenkyusyo/gtfs/raw/master/3270001000564/latest/GTFS-JP.zip,個人作成,
